ID,Title,Difficulty,Link,Topics,Acceptance Rate (%),Premium Only,Category,Likes,Dislikes,Example Test Cases,Similar Questions
1348,Tweet Counts Per Frequency,Medium,https://leetcode.com/problems/tweet-counts-per-frequency/,"Hash Table, Binary Search, Design, Sorting, Ordered Set",45.44,False,Algorithms,210,303,,"[{""title"": ""Design Video Sharing Platform"", ""titleSlug"": ""design-video-sharing-platform"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
1336,Number of Transactions per Visit,Hard,https://leetcode.com/problems/number-of-transactions-per-visit/,Database,48.29,True,Database,95,326,,"[{""title"": ""Find the Missing IDs"", ""titleSlug"": ""find-the-missing-ids"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
1376,Time Needed to Inform All Employees,Medium,https://leetcode.com/problems/time-needed-to-inform-all-employees/,"Tree, Depth-First Search, Breadth-First Search",60.31,False,Algorithms,4204,317,,"[{""title"": ""Maximum Depth of Binary Tree"", ""titleSlug"": ""maximum-depth-of-binary-tree"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Binary Tree Maximum Path Sum"", ""titleSlug"": ""binary-tree-maximum-path-sum"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
1365,How Many Numbers Are Smaller Than the Current Number,Easy,https://leetcode.com/problems/how-many-numbers-are-smaller-than-the-current-number/,"Array, Hash Table, Sorting, Counting Sort",87.19,False,Algorithms,5707,150,,"[{""title"": ""Count of Smaller Numbers After Self"", ""titleSlug"": ""count-of-smaller-numbers-after-self"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Longest Subsequence With Limited Sum"", ""titleSlug"": ""longest-subsequence-with-limited-sum"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
1347,Minimum Number of Steps to Make Two Strings Anagram,Medium,https://leetcode.com/problems/minimum-number-of-steps-to-make-two-strings-anagram/,"Hash Table, String, Counting",82.2,False,Algorithms,2784,121,,"[{""title"": ""Determine if Two Strings Are Close"", ""titleSlug"": ""determine-if-two-strings-are-close"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Minimum Number of Steps to Make Two Strings Anagram II"", ""titleSlug"": ""minimum-number-of-steps-to-make-two-strings-anagram-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Minimum Operations to Make Character Frequencies Equal"", ""titleSlug"": ""minimum-operations-to-make-character-frequencies-equal"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
1346,Check If N and Its Double Exist,Easy,https://leetcode.com/problems/check-if-n-and-its-double-exist/,"Array, Hash Table, Two Pointers, Binary Search, Sorting",41.37,False,Algorithms,2457,249,,"[{""title"": ""Keep Multiplying Found Values by Two"", ""titleSlug"": ""keep-multiplying-found-values-by-two"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
1338,Reduce Array Size to The Half,Medium,https://leetcode.com/problems/reduce-array-size-to-the-half/,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue)",69.18,False,Algorithms,3327,151,,[]
1339,Maximum Product of Splitted Binary Tree,Medium,https://leetcode.com/problems/maximum-product-of-splitted-binary-tree/,"Tree, Depth-First Search, Binary Tree",47.98,False,Algorithms,3084,106,,"[{""title"": ""Count Nodes With the Highest Score"", ""titleSlug"": ""count-nodes-with-the-highest-score"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
1327,List the Products Ordered in a Period,Easy,https://leetcode.com/problems/list-the-products-ordered-in-a-period/,Database,71.74,False,Database,493,42,,[]
1357,Apply Discount Every n Orders,Medium,https://leetcode.com/problems/apply-discount-every-n-orders/,"Array, Hash Table, Design",64.53,False,Algorithms,212,232,,"[{""title"": ""Apply Discount to Prices"", ""titleSlug"": ""apply-discount-to-prices"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
1359,Count All Valid Pickup and Delivery Options,Hard,https://leetcode.com/problems/count-all-valid-pickup-and-delivery-options/,"Math, Dynamic Programming, Combinatorics",64.87,False,Algorithms,3073,233,,[]
1358,Number of Substrings Containing All Three Characters,Medium,https://leetcode.com/problems/number-of-substrings-containing-all-three-characters/,"Hash Table, String, Sliding Window",73.26,False,Algorithms,4192,78,,"[{""title"": ""Vowels of All Substrings"", ""titleSlug"": ""vowels-of-all-substrings"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Count Complete Substrings"", ""titleSlug"": ""count-complete-substrings"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
1335,Minimum Difficulty of a Job Schedule,Hard,https://leetcode.com/problems/minimum-difficulty-of-a-job-schedule/,"Array, Dynamic Programming",59.68,False,Algorithms,3532,327,,[]
1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,Medium,https://leetcode.com/problems/find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance/,"Dynamic Programming, Graph, Shortest Path",70.95,False,Algorithms,3445,150,,"[{""title"": ""Second Minimum Time to Reach Destination"", ""titleSlug"": ""second-minimum-time-to-reach-destination"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
1333,"Filter Restaurants by Vegan-Friendly, Price and Distance",Medium,https://leetcode.com/problems/filter-restaurants-by-vegan-friendly-price-and-distance/,"Array, Sorting",63.47,False,Algorithms,318,227,,[]
1332,Remove Palindromic Subsequences,Easy,https://leetcode.com/problems/remove-palindromic-subsequences/,"Two Pointers, String",76.73,False,Algorithms,1714,1787,,[]
1366,Rank Teams by Votes,Medium,https://leetcode.com/problems/rank-teams-by-votes/,"Array, Hash Table, String, Sorting, Counting",59.56,False,Algorithms,1542,194,,"[{""title"": ""Online Election"", ""titleSlug"": ""online-election"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
1356,Sort Integers by The Number of 1 Bits,Easy,https://leetcode.com/problems/sort-integers-by-the-number-of-1-bits/,"Array, Bit Manipulation, Sorting, Counting",78.77,False,Algorithms,2554,126,,"[{""title"": ""Find Subsequence of Length K With the Largest Sum"", ""titleSlug"": ""find-subsequence-of-length-k-with-the-largest-sum"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Find if Array Can Be Sorted"", ""titleSlug"": ""find-if-array-can-be-sorted"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
1322,Ads Performance,Easy,https://leetcode.com/problems/ads-performance/,Database,59.08,True,Database,270,67,,[]
1325,Delete Leaves With a Given Value,Medium,https://leetcode.com/problems/delete-leaves-with-a-given-value/,"Tree, Depth-First Search, Binary Tree",77.26,False,Algorithms,2845,56,,[]
1321,Restaurant Growth,Medium,https://leetcode.com/problems/restaurant-growth/,Database,57.05,False,Database,1007,348,,[]
1337,The K Weakest Rows in a Matrix,Easy,https://leetcode.com/problems/the-k-weakest-rows-in-a-matrix/,"Array, Binary Search, Sorting, Heap (Priority Queue), Matrix",74.06,False,Algorithms,4292,239,,[]
1326,Minimum Number of Taps to Open to Water a Garden,Hard,https://leetcode.com/problems/minimum-number-of-taps-to-open-to-water-a-garden/,"Array, Dynamic Programming, Greedy",50.74,False,Algorithms,3552,198,,[]
1354,Construct Target Array With Multiple Sums,Hard,https://leetcode.com/problems/construct-target-array-with-multiple-sums/,"Array, Heap (Priority Queue)",36.26,False,Algorithms,2068,169,,"[{""title"": ""Minimum Amount of Time to Fill Cups"", ""titleSlug"": ""minimum-amount-of-time-to-fill-cups"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
1323,Maximum 69 Number,Easy,https://leetcode.com/problems/maximum-69-number/,"Math, Greedy",81.91,False,Algorithms,2885,221,,[]
1324,Print Words Vertically,Medium,https://leetcode.com/problems/print-words-vertically/,"Array, String, Simulation",66.55,False,Algorithms,813,121,,[]
1343,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,Medium,https://leetcode.com/problems/number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold/,"Array, Sliding Window",70.67,False,Algorithms,1754,106,,"[{""title"": ""K Radius Subarray Averages"", ""titleSlug"": ""k-radius-subarray-averages"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Count Subarrays With Median K"", ""titleSlug"": ""count-subarrays-with-median-k"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Apply Operations to Make All Array Elements Equal to Zero"", ""titleSlug"": ""apply-operations-to-make-all-array-elements-equal-to-zero"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
1319,Number of Operations to Make Network Connected,Medium,https://leetcode.com/problems/number-of-operations-to-make-network-connected/,"Depth-First Search, Breadth-First Search, Union Find, Graph",65.25,False,Algorithms,5411,81,,[]
1345,Jump Game IV,Hard,https://leetcode.com/problems/jump-game-iv/,"Array, Hash Table, Breadth-First Search",46.11,False,Algorithms,3822,131,,"[{""title"": ""Jump Game VII"", ""titleSlug"": ""jump-game-vii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Jump Game VIII"", ""titleSlug"": ""jump-game-viii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Maximum Number of Jumps to Reach the Last Index"", ""titleSlug"": ""maximum-number-of-jumps-to-reach-the-last-index"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
1318,Minimum Flips to Make a OR b Equal to c,Medium,https://leetcode.com/problems/minimum-flips-to-make-a-or-b-equal-to-c/,Bit Manipulation,71.76,False,Algorithms,2096,108,,"[{""title"": ""Minimum Bit Flips to Convert Number"", ""titleSlug"": ""minimum-bit-flips-to-convert-number"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
1317,Convert Integer to the Sum of Two No-Zero Integers,Easy,https://leetcode.com/problems/convert-integer-to-the-sum-of-two-no-zero-integers/,Math,54.25,False,Algorithms,438,319,,[]
1308,Running Total for Different Genders,Medium,https://leetcode.com/problems/running-total-for-different-genders/,Database,86.27,True,Database,219,70,,"[{""title"": ""Last Person to Fit in the Bus"", ""titleSlug"": ""last-person-to-fit-in-the-bus"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
1312,Minimum Insertion Steps to Make a String Palindrome,Hard,https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome/,"String, Dynamic Programming",72.96,False,Algorithms,5413,72,,"[{""title"": ""Minimum Number of Moves to Make Palindrome"", ""titleSlug"": ""minimum-number-of-moves-to-make-palindrome"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
2227,Encrypt and Decrypt Strings,Hard,https://leetcode.com/problems/encrypt-and-decrypt-strings/,"Array, Hash Table, String, Design, Trie",37.11,False,Algorithms,348,80,,"[{""title"": ""Implement Trie (Prefix Tree)"", ""titleSlug"": ""implement-trie-prefix-tree"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Word Search II"", ""titleSlug"": ""word-search-ii"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Implement Trie II (Prefix Tree)"", ""titleSlug"": ""implement-trie-ii-prefix-tree"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Find the Sum of Encrypted Integers"", ""titleSlug"": ""find-the-sum-of-encrypted-integers"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
1310,XOR Queries of a Subarray,Medium,https://leetcode.com/problems/xor-queries-of-a-subarray/,"Array, Bit Manipulation, Prefix Sum",78.31,False,Algorithms,2077,60,,[]
2192,All Ancestors of a Node in a Directed Acyclic Graph,Medium,https://leetcode.com/problems/all-ancestors-of-a-node-in-a-directed-acyclic-graph/,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",61.97,False,Algorithms,1707,43,,"[{""title"": ""Number of Restricted Paths From First to Last Node"", ""titleSlug"": ""number-of-restricted-paths-from-first-to-last-node"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
1311,Get Watched Videos by Your Friends,Medium,https://leetcode.com/problems/get-watched-videos-by-your-friends/,"Array, Hash Table, Breadth-First Search, Graph, Sorting",50.19,False,Algorithms,457,438,,[]
1306,Jump Game III,Medium,https://leetcode.com/problems/jump-game-iii/,"Array, Depth-First Search, Breadth-First Search",66.23,False,Algorithms,4273,111,,"[{""title"": ""Jump Game II"", ""titleSlug"": ""jump-game-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Jump Game"", ""titleSlug"": ""jump-game"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Jump Game VII"", ""titleSlug"": ""jump-game-vii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Jump Game VIII"", ""titleSlug"": ""jump-game-viii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Maximum Number of Jumps to Reach the Last Index"", ""titleSlug"": ""maximum-number-of-jumps-to-reach-the-last-index"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
2269,Find the K-Beauty of a Number,Easy,https://leetcode.com/problems/find-the-k-beauty-of-a-number/,"Math, String, Sliding Window",62.03,False,Algorithms,708,46,,[]
1344,Angle Between Hands of a Clock,Medium,https://leetcode.com/problems/angle-between-hands-of-a-clock/,Math,64.28,False,Algorithms,1362,247,,[]
1298,Maximum Candies You Can Get from Boxes,Hard,https://leetcode.com/problems/maximum-candies-you-can-get-from-boxes/,"Array, Breadth-First Search, Graph",68.46,False,Algorithms,748,216,,[]
1307,Verbal Arithmetic Puzzle,Hard,https://leetcode.com/problems/verbal-arithmetic-puzzle/,"Array, Math, String, Backtracking",34.77,False,Algorithms,520,136,,[]
1342,Number of Steps to Reduce a Number to Zero,Easy,https://leetcode.com/problems/number-of-steps-to-reduce-a-number-to-zero/,"Math, Bit Manipulation",85.69,False,Algorithms,4135,177,,"[{""title"": ""Minimum Moves to Reach Target Score"", ""titleSlug"": ""minimum-moves-to-reach-target-score"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Count Operations to Obtain Zero"", ""titleSlug"": ""count-operations-to-obtain-zero"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
1297,Maximum Number of Occurrences of a Substring,Medium,https://leetcode.com/problems/maximum-number-of-occurrences-of-a-substring/,"Hash Table, String, Sliding Window",53.66,False,Algorithms,1187,420,,"[{""title"": ""Rearrange Characters to Make Target String"", ""titleSlug"": ""rearrange-characters-to-make-target-string"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
1285,Find the Start and End Number of Continuous Ranges,Medium,https://leetcode.com/problems/find-the-start-and-end-number-of-continuous-ranges/,Database,81.88,True,Database,582,36,,"[{""title"": ""Report Contiguous Dates"", ""titleSlug"": ""report-contiguous-dates"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Find the Missing IDs"", ""titleSlug"": ""find-the-missing-ids"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Customers With Strictly Increasing Purchases"", ""titleSlug"": ""customers-with-strictly-increasing-purchases"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
1295,Find Numbers with Even Number of Digits,Easy,https://leetcode.com/problems/find-numbers-with-even-number-of-digits/,"Array, Math",79.49,False,Algorithms,2816,140,,"[{""title"": ""Finding 3-Digit Even Numbers"", ""titleSlug"": ""finding-3-digit-even-numbers"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Number of Even and Odd Bits"", ""titleSlug"": ""number-of-even-and-odd-bits"", ""difficulty"": ""Easy"", ""translatedTitle"": null}, {""title"": ""Find if Digit Game Can Be Won"", ""titleSlug"": ""find-if-digit-game-can-be-won"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
1320,Minimum Distance to Type a Word Using Two Fingers,Hard,https://leetcode.com/problems/minimum-distance-to-type-a-word-using-two-fingers/,"String, Dynamic Programming",59.16,False,Algorithms,1036,39,,"[{""title"": ""Minimum Time to Type Word Using Special Typewriter"", ""titleSlug"": ""minimum-time-to-type-word-using-special-typewriter"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
1294,Weather Type in Each Country,Easy,https://leetcode.com/problems/weather-type-in-each-country/,Database,66.99,True,Database,142,30,,[]
